   2.1472100e+00	   1.3279540e-05	   9.8379693e+20	   3.0965400e-11	   9.6151079e+02	   0.0000000e+00	   0.0000000e+00	  -8.9327057e+04	
   2.1472100e+00	   1.8540272e+00	   1.0303827e+05	   3.1673600e-11	   3.3533600e+03	   0.0000000e+00	   0.0000000e+00	   4.7663293e-01	
   2.1472100e+00	   1.8338893e+00	   7.8351023e+04	   3.1705500e-11	   2.8071683e+03	   0.0000000e+00	   0.0000000e+00	   4.7088584e-01	
   2.1472100e+00	   1.8598510e+00	   1.6751111e+05	   3.1659500e-11	   6.0545203e+03	   0.0000000e+00	   0.0000000e+00	   4.7827176e-01	
   2.1472100e+00	   1.7527371e+00	   1.0147859e+05	   3.1745300e-11	   5.6673605e+03	   0.0000000e+00	   0.0000000e+00	   4.4638773e-01	
   2.1472100e+00	   2.0228485e+00	   8.8871454e+05	   3.1447500e-11	   4.0747663e+03	   0.0000000e+00	   0.0000000e+00	   5.2031169e-01	
   2.1472100e+00	   1.9224173e+00	   8.0709211e+05	   3.1308800e-11	   4.7135138e+03	   0.0000000e+00	   0.0000000e+00	   4.9525173e-01	
   2.1472100e+00	   1.6599824e+00	   5.4928798e+04	   3.1082600e-11	   4.1686405e+03	   0.0000000e+00	   0.0000000e+00	   4.1545357e-01	
   2.1472100e+00	   1.9506378e+00	   2.9753508e+04	   3.1021700e-11	   2.9872183e+03	   0.0000000e+00	   0.0000000e+00	   5.0255410e-01	
   2.1472100e+00	   1.6595921e+00	   6.0364689e+04	   3.1667400e-11	   2.2474535e+03	   0.0000000e+00	   0.0000000e+00	   5.6674990e-01	
   2.1472100e+00	   1.6865170e+00	   5.8478140e+04	   3.1689800e-11	   2.2500000e+03	   0.0000000e+00	   0.0000000e+00	   5.7366665e-01	
   2.1472100e+00	   1.6314886e+00	   5.3369789e+04	   3.1651400e-11	   2.2409970e+03	   0.0000000e+00	   0.0000000e+00	   5.5928689e-01	
   2.1472100e+00	   2.2096837e+00	   4.5201839e+04	   3.1648800e-11	   1.9362239e+03	   0.0000000e+00	   0.0000000e+00	   6.7460572e-01	
   2.1472100e+00	   1.9239993e+00	   6.5080232e+04	   3.1339500e-11	   2.6325936e+03	   0.0000000e+00	   0.0000000e+00	   6.2628965e-01	
   2.1472100e+00	   1.2910719e+00	   2.6864515e+04	   3.1282400e-11	   2.0966199e+03	   0.0000000e+00	   0.0000000e+00	   4.4308413e-01	
   2.1472100e+00	   1.3658362e+00	   2.9748479e+04	   3.1016300e-11	   2.4437011e+03	   0.0000000e+00	   0.0000000e+00	   4.7356906e-01	
   2.1472100e+00	   1.2268597e+00	   4.5526900e+04	   3.0514600e-11	   3.3384082e+03	   0.0000000e+00	   0.0000000e+00	   4.1393587e-01	
   2.1472100e+00	   1.6343009e+00	   2.4115248e+04	   3.1654200e-11	   1.1491185e+03	   0.0000000e+00	   0.0000000e+00	   5.6447831e-01	
   2.1472100e+00	   1.5820668e+00	   2.4657110e+04	   3.1605000e-11	   1.1150876e+03	   0.0000000e+00	   0.0000000e+00	   5.5009895e-01	
   2.1472100e+00	   1.3179819e+00	   2.4846064e+04	   3.1495100e-11	   1.2147476e+03	   0.0000000e+00	   0.0000000e+00	   4.5995200e-01	
   2.1472100e+00	   1.4104474e+00	   2.6716942e+04	   3.1241000e-11	   1.1619532e+03	   0.0000000e+00	   0.0000000e+00	   4.9535621e-01	
   2.1472100e+00	   1.5505581e+00	   2.1936169e+04	   3.1117100e-11	   1.1955239e+03	   0.0000000e+00	   0.0000000e+00	   5.4095658e-01	
   2.1472100e+00	   1.2233989e+00	   1.5286734e+04	   3.0893300e-11	   1.1972170e+03	   0.0000000e+00	   0.0000000e+00	   4.1819999e-01	
   2.1472100e+00	   1.2105354e+00	   1.7456901e+04	   3.0445900e-11	   1.2300098e+03	   0.0000000e+00	   0.0000000e+00	   4.1201762e-01	
   2.1472100e+00	   3.4461208e+00	   3.4303451e+04	   3.1888500e-11	   1.3760284e+03	   0.0000000e+00	   0.0000000e+00	   5.2146030e-01	
   2.1472100e+00	   3.1059429e+00	   2.6162463e+04	   3.2037900e-11	   1.3433925e+03	   0.0000000e+00	   0.0000000e+00	   4.6904831e-01	
   2.1472100e+00	   4.4797067e+00	   2.3503676e+04	   3.2041900e-11	   1.0637246e+03	   0.0000000e+00	   0.0000000e+00	   6.3187196e-01	
   2.1472100e+00	   3.0013716e+00	   3.5503421e+04	   3.2073900e-11	   2.5668668e+03	   0.0000000e+00	   0.0000000e+00	   4.5054934e-01	
   2.1472100e+00	   4.9114613e+00	   5.4576643e+04	   3.1923000e-11	   3.1752807e+03	   0.0000000e+00	   0.0000000e+00	   6.6423320e-01	
   2.1472100e+00	   3.1942425e+00	   3.8910782e+04	   3.1745900e-11	   3.5537861e+03	   0.0000000e+00	   0.0000000e+00	   4.8372559e-01	
   2.1472100e+00	   2.8794163e+00	   2.1257741e+04	   3.1659300e-11	   2.7266900e+03	   0.0000000e+00	   0.0000000e+00	   4.2727779e-01	
   2.1472100e+00	   1.8181319e+00	   4.5837594e+04	   3.1656400e-11	   1.7076089e+03	   0.0000000e+00	   0.0000000e+00	   4.0564232e-01	
   2.1472100e+00	   2.0440761e+00	   2.4096788e+04	   3.1756800e-11	   1.1747833e+03	   0.0000000e+00	   0.0000000e+00	   4.7134032e-01	
   2.1472100e+00	   2.0444282e+00	   2.9433383e+04	   3.1707500e-11	   1.4735617e+03	   0.0000000e+00	   0.0000000e+00	   4.7143137e-01	
   2.1472100e+00	   3.0186815e+00	   3.6845736e+04	   3.1527100e-11	   1.5290138e+03	   0.0000000e+00	   0.0000000e+00	   6.4202232e-01	
   2.1472100e+00	   3.1587537e+00	   2.9809318e+04	   3.1446500e-11	   1.5559378e+03	   0.0000000e+00	   0.0000000e+00	   6.5789652e-01	
   2.1472100e+00	   2.3010800e+00	   2.1089657e+04	   3.1225600e-11	   1.5742599e+03	   0.0000000e+00	   0.0000000e+00	   5.3038547e-01	
   2.1472100e+00	   1.8414622e+00	   1.7561653e+04	   3.0836300e-11	   1.5549268e+03	   0.0000000e+00	   0.0000000e+00	   4.1317251e-01	
   2.1472100e+00	   2.6220493e+00	   2.3207157e+04	   3.1810900e-11	   1.1053484e+03	   0.0000000e+00	   0.0000000e+00	   4.0446484e-01	
   2.1472100e+00	   3.3303817e+00	   2.6684592e+04	   3.1980100e-11	   1.2500000e+03	   0.0000000e+00	   0.0000000e+00	   5.3112805e-01	
   2.1472100e+00	   3.3028873e+00	   3.0840273e+04	   3.1932000e-11	   1.4745468e+03	   0.0000000e+00	   0.0000000e+00	   5.2722500e-01	
   2.1472100e+00	   3.5362048e+00	   3.2628330e+04	   3.1999400e-11	   1.9783452e+03	   0.0000000e+00	   0.0000000e+00	   5.5841851e-01	
   2.1472100e+00	   2.6637968e+00	   2.8421719e+04	   3.1672900e-11	   2.0734481e+03	   0.0000000e+00	   0.0000000e+00	   4.1379817e-01	
   2.1472100e+00	   3.4428832e+00	   3.2583881e+04	   3.1619000e-11	   2.5735705e+03	   0.0000000e+00	   0.0000000e+00	   5.4644916e-01	
   2.1472100e+00	   4.5079331e+00	   3.0880836e+04	   3.1479000e-11	   2.4902092e+03	   0.0000000e+00	   0.0000000e+00	   6.5360565e-01	
   2.1472100e+00	   2.6345766e+00	   8.2434371e+04	   3.1842400e-11	   2.9241720e+03	   0.0000000e+00	   0.0000000e+00	   4.7891720e-01	
   2.1472100e+00	   2.8036980e+00	   1.3680553e+05	   3.1814100e-11	   4.8985718e+03	   0.0000000e+00	   0.0000000e+00	   5.1034936e-01	
   2.1472100e+00	   2.3245920e+00	   9.2440084e+04	   3.1715100e-11	   4.0825743e+03	   0.0000000e+00	   0.0000000e+00	   4.0943076e-01	
   2.1472100e+00	   2.3197899e+00	   1.0420210e+05	   3.1552700e-11	   5.0384095e+03	   0.0000000e+00	   0.0000000e+00	   4.0820824e-01	
   2.1472100e+00	   2.3416034e+00	   7.3398099e+04	   3.1556100e-11	   5.0420135e+03	   0.0000000e+00	   0.0000000e+00	   4.1372115e-01	
   2.1472100e+00	   2.3426207e+00	   8.1684437e+04	   3.1352500e-11	   6.5057830e+03	   0.0000000e+00	   0.0000000e+00	   4.1397574e-01	
   2.1472100e+00	   2.7535449e+00	   3.8783016e+04	   3.1393600e-11	   4.1479150e+03	   0.0000000e+00	   0.0000000e+00	   5.0143084e-01	
   2.1472100e+00	   3.8019049e+00	   2.3208163e+04	   3.2339600e-11	   1.4645478e+03	   0.0000000e+00	   0.0000000e+00	   4.2891177e-01	
   2.1472100e+00	   6.6395361e+00	   3.6826018e+04	   3.2375600e-11	   1.9177909e+03	   0.0000000e+00	   0.0000000e+00	   6.7298572e-01	
   2.1472100e+00	   3.8706784e+00	   1.9384630e+04	   3.2273500e-11	   1.7627219e+03	   0.0000000e+00	   0.0000000e+00	   4.3905876e-01	
   2.1472100e+00	   4.0762291e+00	   2.3348066e+04	   3.2128300e-11	   2.3495950e+03	   0.0000000e+00	   0.0000000e+00	   4.6734516e-01	
   2.1472100e+00	   4.4032025e+00	   2.0956484e+04	   3.1889300e-11	   2.2432813e+03	   0.0000000e+00	   0.0000000e+00	   5.0689909e-01	
   2.1472100e+00	   3.7818373e+00	   6.4216135e+04	   3.2048800e-11	   3.0368643e+03	   0.0000000e+00	   0.0000000e+00	   6.1724007e-01	
   2.1472100e+00	   2.7741699e+00	   2.2898730e+04	   3.1815100e-11	   1.4047848e+03	   0.0000000e+00	   0.0000000e+00	   4.7820941e-01	
   2.1472100e+00	   3.0456237e+00	   2.6426576e+04	   3.1632000e-11	   1.7022897e+03	   0.0000000e+00	   0.0000000e+00	   5.2471614e-01	
   2.1472100e+00	   3.7597980e+00	   2.3178447e+04	   3.1570100e-11	   1.6944192e+03	   0.0000000e+00	   0.0000000e+00	   6.1499640e-01	
   2.1472100e+00	   2.4683575e+00	   1.4330095e+04	   3.1141700e-11	   1.4168878e+03	   0.0000000e+00	   0.0000000e+00	   4.1356316e-01	
   2.1472100e+00	   4.0323567e+00	   3.0122642e+04	   3.2077800e-11	   1.4595949e+03	   0.0000000e+00	   0.0000000e+00	   5.2619101e-01	
   2.1472100e+00	   5.7936044e+00	   5.4985346e+04	   3.2193800e-11	   2.7525226e+03	   0.0000000e+00	   0.0000000e+00	   6.7022828e-01	
   2.1472100e+00	   3.4218355e+00	   3.7747587e+04	   3.2266300e-11	   3.3740475e+03	   0.0000000e+00	   0.0000000e+00	   4.4165438e-01	
   2.1472100e+00	   3.4454600e+00	   2.8914343e+04	   3.2125600e-11	   3.1549466e+03	   0.0000000e+00	   0.0000000e+00	   4.4548278e-01	
   2.1472100e+00	   3.8606189e+00	   3.0128028e+04	   3.1750400e-11	   3.2284093e+03	   0.0000000e+00	   0.0000000e+00	   5.0511383e-01	
   2.1472100e+00	   4.9342562e+00	   8.6507261e+03	   3.2393300e-11	   5.4018359e+02	   0.0000000e+00	   0.0000000e+00	   5.7194425e-01	
   2.1472100e+00	   6.3405637e+00	   9.2963845e+04	   3.2203300e-11	   4.3746687e+03	   0.0000000e+00	   0.0000000e+00	   6.6688502e-01	
   2.1472100e+00	   3.7828661e+00	   6.3722129e+04	   3.2461200e-11	   5.5654280e+03	   0.0000000e+00	   0.0000000e+00	   4.4165701e-01	
   2.1472100e+00	   3.8684487e+00	   4.4629162e+04	   3.2156900e-11	   4.6525922e+03	   0.0000000e+00	   0.0000000e+00	   4.5400937e-01	
   2.1472100e+00	   3.8457244e+00	   2.7053031e+04	   3.2195200e-11	   3.5694274e+03	   0.0000000e+00	   0.0000000e+00	   4.5078312e-01	
   2.1472100e+00	   8.3317970e+00	   1.9632426e+04	   3.2450800e-11	   1.1678086e+03	   0.0000000e+00	   0.0000000e+00	   6.6580251e-01	
   2.1472100e+00	   5.1974491e+00	   1.8328227e+04	   3.2399900e-11	   1.8069833e+03	   0.0000000e+00	   0.0000000e+00	   4.6426302e-01	
   2.1472100e+00	   4.9603814e+00	   1.9931184e+04	   3.2367500e-11	   2.4898274e+03	   0.0000000e+00	   0.0000000e+00	   4.3865895e-01	
   2.1472100e+00	   3.0513688e+00	   1.9388791e+04	   3.1791600e-11	   1.4665985e+03	   0.0000000e+00	   0.0000000e+00	   4.1359589e-01	
   2.1472100e+00	   3.0658844e+00	   1.6342645e+04	   3.1690100e-11	   1.5403704e+03	   0.0000000e+00	   0.0000000e+00	   4.1637226e-01	
   2.1472100e+00	   3.0518679e+00	   1.3275059e+04	   3.1374800e-11	   1.3711112e+03	   0.0000000e+00	   0.0000000e+00	   4.1369180e-01	
   2.1472100e+00	   4.4182030e+00	   1.9366493e+04	   3.2199700e-11	   1.5277347e+03	   0.0000000e+00	   0.0000000e+00	   4.1587047e-01	
   2.1472100e+00	   4.6541335e+00	   1.7491704e+04	   3.2407200e-11	   1.8571201e+03	   0.0000000e+00	   0.0000000e+00	   4.4548156e-01	
   2.1472100e+00	   4.5126368e+00	   1.4432293e+04	   3.2180700e-11	   1.8051622e+03	   0.0000000e+00	   0.0000000e+00	   4.2809427e-01	
   2.1472100e+00	   4.7808012e+00	   6.0774497e-02	   3.2564800e-11	   5.9983042e+02	   0.0000000e+00	   0.0000000e+00	   4.4165176e-01	
   2.1472100e+00	   4.8138382e+00	   3.8405192e+20	   3.2557800e-11	   3.9116241e+03	   0.0000000e+00	   0.0000000e+00	   4.4548367e-01	
   2.1472100e+00	   4.8603077e+00	   5.3240761e+04	   3.2420200e-11	   6.5322191e+03	   0.0000000e+00	   0.0000000e+00	   4.5078541e-01	
   2.1472100e+00	   6.1859345e+00	   3.7470189e+03	   3.2756800e-11	   5.2239783e+02	   0.0000000e+00	   0.0000000e+00	   4.5078852e-01	
   2.1472100e+00	   3.6105347e+00	   1.4458624e+04	   3.1621300e-11	   1.5586032e+03	   0.0000000e+00	   0.0000000e+00	   4.1514099e-01	
   2.1472100e+00	   4.9101241e+00	   5.8150650e+04	   3.2490000e-11	   7.1026467e+03	   0.0000000e+00	   0.0000000e+00	   4.5078342e-01	
   2.1472100e+00	   5.7450066e+00	   1.3523513e+04	   3.2590700e-11	   1.6497304e+03	   0.0000000e+00	   0.0000000e+00	   4.5078483e-01	
